,return_id,sku_id,date,return_qty,reason,location
17464,R17465,SKU025,2024-05-12,3,Other,Hyderabad
17465,R17466,SKU025,2024-05-12,1,Late Delivery,Hyderabad
17466,R17467,SKU025,2024-05-12,1,Other,Mumbai
17467,R17468,SKU025,2024-05-12,2,Late Delivery,Delhi
17468,R17469,SKU025,2024-05-12,1,Other,Chennai
17469,R17470,SKU025,2024-05-12,2,Damaged,Mumbai
17470,R17471,SKU025,2024-05-12,3,Damaged,Mumbai
17471,R17472,SKU025,2024-05-12,2,Late Delivery,Delhi
17472,R17473,SKU026,2024-05-12,3,Damaged,Delhi
17473,R17474,SKU026,2024-05-12,2,Late Delivery,Mumbai
17474,R17475,SKU026,2024-05-12,3,Other,Chennai
17475,R17476,SKU026,2024-05-12,1,Wrong Item,Delhi
17476,R17477,SKU026,2024-05-12,2,Wrong Item,Bangalore
17477,R17478,SKU026,2024-05-12,3,Damaged,Chennai
17478,R17479,SKU026,2024-05-12,3,Other,Chennai
17479,R17480,SKU026,2024-05-12,2,Other,Chennai
17480,R17481,SKU026,2024-05-12,1,Late Delivery,Chennai
17481,R17482,SKU026,2024-05-12,3,Other,Mumbai
17482,R17483,SKU026,2024-05-12,1,Wrong Item,Chennai
17483,R17484,SKU026,2024-05-12,1,Late Delivery,Mumbai
17484,R17485,SKU026,2024-05-12,2,Other,Delhi
17485,R17486,SKU026,2024-05-12,3,Late Delivery,Hyderabad
17486,R17487,SKU027,2024-05-12,3,Late Delivery,Delhi
17487,R17488,SKU027,2024-05-12,1,Late Delivery,Hyderabad
17488,R17489,SKU027,2024-05-12,2,Damaged,Chennai
17489,R17490,SKU027,2024-05-12,1,Late Delivery,Hyderabad
17490,R17491,SKU027,2024-05-12,1,Late Delivery,Mumbai
17491,R17492,SKU027,2024-05-12,2,Late Delivery,Mumbai
17492,R17493,SKU027,2024-05-12,1,Wrong Item,Hyderabad
17493,R17494,SKU027,2024-05-12,2,Other,Bangalore
17494,R17495,SKU027,2024-05-12,1,Late Delivery,Bangalore
17495,R17496,SKU027,2024-05-12,1,Wrong Item,Bangalore
17496,R17497,SKU027,2024-05-12,2,Late Delivery,Chennai
17497,R17498,SKU028,2024-05-12,1,Damaged,Bangalore
17498,R17499,SKU028,2024-05-12,1,Damaged,Bangalore
17499,R17500,SKU028,2024-05-12,1,Wrong Item,Mumbai
17500,R17501,SKU028,2024-05-12,2,Other,Hyderabad
17501,R17502,SKU028,2024-05-12,1,Damaged,Mumbai
17502,R17503,SKU028,2024-05-12,1,Wrong Item,Hyderabad
17503,R17504,SKU028,2024-05-12,2,Wrong Item,Delhi
17504,R17505,SKU028,2024-05-12,2,Other,Mumbai
17505,R17506,SKU028,2024-05-12,3,Damaged,Chennai
17506,R17507,SKU028,2024-05-12,2,Other,Delhi
17507,R17508,SKU028,2024-05-12,3,Late Delivery,Hyderabad
17508,R17509,SKU028,2024-05-12,2,Other,Chennai
17509,R17510,SKU028,2024-05-12,1,Wrong Item,Delhi
17510,R17511,SKU028,2024-05-12,1,Damaged,Mumbai
17511,R17512,SKU028,2024-05-12,3,Damaged,Chennai
17512,R17513,SKU028,2024-05-12,2,Damaged,Chennai
17513,R17514,SKU028,2024-05-12,3,Wrong Item,Chennai
17514,R17515,SKU028,2024-05-12,1,Damaged,Bangalore
17515,R17516,SKU028,2024-05-12,1,Wrong Item,Bangalore
17516,R17517,SKU028,2024-05-12,1,Damaged,Bangalore
17517,R17518,SKU028,2024-05-12,3,Damaged,Hyderabad
17518,R17519,SKU028,2024-05-12,2,Damaged,Hyderabad
17519,R17520,SKU028,2024-05-12,2,Other,Chennai
17520,R17521,SKU028,2024-05-12,3,Wrong Item,Delhi
17521,R17522,SKU028,2024-05-12,1,Late Delivery,Hyderabad
17522,R17523,SKU028,2024-05-12,1,Late Delivery,Delhi
17523,R17524,SKU029,2024-05-12,3,Late Delivery,Delhi
17524,R17525,SKU029,2024-05-12,3,Damaged,Hyderabad
17525,R17526,SKU029,2024-05-12,3,Late Delivery,Bangalore
17526,R17527,SKU029,2024-05-12,2,Wrong Item,Delhi
17527,R17528,SKU029,2024-05-12,1,Wrong Item,Chennai
17528,R17529,SKU029,2024-05-12,1,Other,Hyderabad
17529,R17530,SKU029,2024-05-12,1,Late Delivery,Bangalore
17530,R17531,SKU029,2024-05-12,2,Other,Mumbai
17531,R17532,SKU029,2024-05-12,2,Other,Chennai
17532,R17533,SKU029,2024-05-12,3,Wrong Item,Chennai
17533,R17534,SKU029,2024-05-12,3,Damaged,Delhi
17534,R17535,SKU029,2024-05-12,3,Damaged,Chennai
17535,R17536,SKU029,2024-05-12,1,Late Delivery,Chennai
17536,R17537,SKU029,2024-05-12,3,Other,Hyderabad
17537,R17538,SKU029,2024-05-12,3,Late Delivery,Chennai
17538,R17539,SKU029,2024-05-12,2,Wrong Item,Bangalore
17539,R17540,SKU029,2024-05-12,3,Late Delivery,Hyderabad
17540,R17541,SKU029,2024-05-12,2,Other,Bangalore
17541,R17542,SKU029,2024-05-12,2,Wrong Item,Chennai
17542,R17543,SKU030,2024-05-12,1,Late Delivery,Delhi
17543,R17544,SKU030,2024-05-12,1,Late Delivery,Mumbai
17544,R17545,SKU030,2024-05-12,2,Wrong Item,Mumbai
17545,R17546,SKU030,2024-05-12,3,Wrong Item,Delhi
17546,R17547,SKU030,2024-05-12,2,Other,Delhi
17547,R17548,SKU030,2024-05-12,1,Wrong Item,Bangalore
17548,R17549,SKU030,2024-05-12,2,Other,Mumbai
17549,R17550,SKU030,2024-05-12,3,Late Delivery,Delhi
17550,R17551,SKU030,2024-05-12,1,Late Delivery,Bangalore
17551,R17552,SKU030,2024-05-12,2,Late Delivery,Hyderabad
17552,R17553,SKU030,2024-05-12,2,Late Delivery,Mumbai
17553,R17554,SKU030,2024-05-12,2,Wrong Item,Chennai
17554,R17555,SKU030,2024-05-12,1,Wrong Item,Chennai
17555,R17556,SKU030,2024-05-12,1,Wrong Item,Chennai
17556,R17557,SKU030,2024-05-12,3,Damaged,Chennai
17557,R17558,SKU030,2024-05-12,3,Damaged,Bangalore
17558,R17559,SKU030,2024-05-12,1,Late Delivery,Hyderabad
17559,R17560,SKU030,2024-05-12,2,Damaged,Delhi
17560,R17561,SKU030,2024-05-12,2,Other,Mumbai
17561,R17562,SKU030,2024-05-12,2,Other,Bangalore
17562,R17563,SKU030,2024-05-12,3,Damaged,Mumbai
17563,R17564,SKU030,2024-05-12,2,Late Delivery,Mumbai
17564,R17565,SKU030,2024-05-12,2,Wrong Item,Bangalore
17565,R17566,SKU030,2024-05-12,2,Other,Bangalore
17566,R17567,SKU030,2024-05-12,2,Other,Chennai
17567,R17568,SKU030,2024-05-12,1,Other,Bangalore
17568,R17569,SKU030,2024-05-12,1,Other,Hyderabad
17569,R17570,SKU030,2024-05-12,1,Damaged,Bangalore
17570,R17571,SKU031,2024-05-12,2,Wrong Item,Mumbai
17571,R17572,SKU031,2024-05-12,3,Damaged,Bangalore
17572,R17573,SKU031,2024-05-12,2,Wrong Item,Delhi
17573,R17574,SKU031,2024-05-12,1,Wrong Item,Mumbai
17574,R17575,SKU031,2024-05-12,2,Other,Chennai
17575,R17576,SKU031,2024-05-12,3,Late Delivery,Chennai
17576,R17577,SKU031,2024-05-12,3,Late Delivery,Delhi
17577,R17578,SKU031,2024-05-12,3,Wrong Item,Hyderabad
17578,R17579,SKU031,2024-05-12,3,Damaged,Mumbai
17579,R17580,SKU031,2024-05-12,3,Late Delivery,Delhi
17580,R17581,SKU031,2024-05-12,1,Late Delivery,Bangalore
17581,R17582,SKU031,2024-05-12,2,Other,Delhi
17582,R17583,SKU031,2024-05-12,3,Damaged,Hyderabad
17583,R17584,SKU031,2024-05-12,2,Damaged,Delhi
17584,R17585,SKU031,2024-05-12,1,Wrong Item,Hyderabad
17585,R17586,SKU031,2024-05-12,3,Late Delivery,Bangalore
17586,R17587,SKU031,2024-05-12,1,Wrong Item,Bangalore
17587,R17588,SKU031,2024-05-12,2,Wrong Item,Hyderabad
17588,R17589,SKU031,2024-05-12,2,Wrong Item,Chennai
17589,R17590,SKU031,2024-05-12,2,Damaged,Hyderabad
17590,R17591,SKU031,2024-05-12,3,Other,Chennai
17591,R17592,SKU031,2024-05-12,3,Damaged,Hyderabad
17592,R17593,SKU031,2024-05-12,2,Other,Chennai
17593,R17594,SKU031,2024-05-12,2,Late Delivery,Delhi
17594,R17595,SKU031,2024-05-12,2,Late Delivery,Bangalore
17595,R17596,SKU031,2024-05-12,1,Late Delivery,Chennai
17596,R17597,SKU031,2024-05-12,3,Damaged,Bangalore
17597,R17598,SKU032,2024-05-12,1,Late Delivery,Mumbai
17598,R17599,SKU032,2024-05-12,3,Wrong Item,Chennai
17599,R17600,SKU032,2024-05-12,2,Late Delivery,Hyderabad
17600,R17601,SKU032,2024-05-12,1,Late Delivery,Bangalore
17601,R17602,SKU032,2024-05-12,1,Wrong Item,Hyderabad
17602,R17603,SKU032,2024-05-12,3,Late Delivery,Chennai
17603,R17604,SKU032,2024-05-12,2,Late Delivery,Delhi
17604,R17605,SKU032,2024-05-12,3,Late Delivery,Hyderabad
17605,R17606,SKU032,2024-05-12,2,Damaged,Hyderabad
17606,R17607,SKU032,2024-05-12,1,Late Delivery,Hyderabad
17607,R17608,SKU032,2024-05-12,3,Wrong Item,Bangalore
17608,R17609,SKU032,2024-05-12,2,Wrong Item,Mumbai
17609,R17610,SKU032,2024-05-12,1,Late Delivery,Bangalore
17610,R17611,SKU032,2024-05-12,3,Late Delivery,Delhi
17611,R17612,SKU032,2024-05-12,1,Wrong Item,Bangalore
17612,R17613,SKU032,2024-05-12,3,Other,Bangalore
17613,R17614,SKU032,2024-05-12,2,Damaged,Chennai
17614,R17615,SKU032,2024-05-12,3,Wrong Item,Delhi
17615,R17616,SKU032,2024-05-12,1,Wrong Item,Bangalore
17616,R17617,SKU032,2024-05-12,3,Late Delivery,Mumbai
17617,R17618,SKU032,2024-05-12,1,Damaged,Chennai
17618,R17619,SKU032,2024-05-12,1,Wrong Item,Hyderabad
17619,R17620,SKU032,2024-05-12,3,Wrong Item,Delhi
17620,R17621,SKU032,2024-05-12,2,Wrong Item,Chennai
17621,R17622,SKU032,2024-05-12,3,Damaged,Bangalore
17622,R17623,SKU032,2024-05-12,1,Damaged,Chennai
17623,R17624,SKU032,2024-05-12,1,Late Delivery,Delhi
17624,R17625,SKU032,2024-05-12,1,Wrong Item,Delhi
17625,R17626,SKU032,2024-05-12,3,Other,Chennai
17626,R17627,SKU032,2024-05-12,1,Damaged,Bangalore
17627,R17628,SKU032,2024-05-12,2,Other,Bangalore
17628,R17629,SKU032,2024-05-12,2,Damaged,Delhi
17629,R17630,SKU032,2024-05-12,2,Damaged,Bangalore
17630,R17631,SKU032,2024-05-12,1,Damaged,Delhi
17631,R17632,SKU032,2024-05-12,3,Late Delivery,Hyderabad
17632,R17633,SKU032,2024-05-12,1,Other,Mumbai
17633,R17634,SKU032,2024-05-12,2,Late Delivery,Bangalore
17634,R17635,SKU032,2024-05-12,3,Damaged,Bangalore
17635,R17636,SKU033,2024-05-12,1,Wrong Item,Chennai
17636,R17637,SKU033,2024-05-12,2,Other,Delhi
17637,R17638,SKU033,2024-05-12,1,Late Delivery,Hyderabad
17638,R17639,SKU033,2024-05-12,2,Wrong Item,Delhi
17639,R17640,SKU033,2024-05-12,3,Wrong Item,Bangalore
17640,R17641,SKU033,2024-05-12,3,Other,Bangalore
17641,R17642,SKU033,2024-05-12,1,Damaged,Mumbai
17642,R17643,SKU033,2024-05-12,1,Other,Delhi
17643,R17644,SKU033,2024-05-12,2,Wrong Item,Hyderabad
17644,R17645,SKU033,2024-05-12,2,Wrong Item,Mumbai
17645,R17646,SKU033,2024-05-12,2,Damaged,Chennai
17646,R17647,SKU033,2024-05-12,2,Damaged,Chennai
17647,R17648,SKU033,2024-05-12,3,Damaged,Hyderabad
17648,R17649,SKU033,2024-05-12,3,Damaged,Mumbai
17649,R17650,SKU033,2024-05-12,3,Damaged,Delhi
17650,R17651,SKU033,2024-05-12,1,Other,Bangalore
17651,R17652,SKU033,2024-05-12,2,Other,Bangalore
17652,R17653,SKU033,2024-05-12,2,Wrong Item,Delhi
17653,R17654,SKU033,2024-05-12,2,Damaged,Chennai
17654,R17655,SKU033,2024-05-12,2,Other,Delhi
17655,R17656,SKU033,2024-05-12,3,Wrong Item,Bangalore
17656,R17657,SKU033,2024-05-12,3,Late Delivery,Chennai
17657,R17658,SKU033,2024-05-12,2,Wrong Item,Hyderabad
17658,R17659,SKU033,2024-05-12,2,Wrong Item,Bangalore
17659,R17660,SKU033,2024-05-12,1,Damaged,Mumbai
17660,R17661,SKU033,2024-05-12,3,Wrong Item,Chennai
17661,R17662,SKU033,2024-05-12,1,Damaged,Hyderabad
17662,R17663,SKU033,2024-05-12,2,Wrong Item,Hyderabad
17663,R17664,SKU033,2024-05-12,3,Damaged,Mumbai
17664,R17665,SKU033,2024-05-12,1,Damaged,Delhi
17665,R17666,SKU033,2024-05-12,3,Wrong Item,Mumbai
17666,R17667,SKU033,2024-05-12,1,Wrong Item,Hyderabad
17667,R17668,SKU033,2024-05-12,1,Late Delivery,Mumbai
17668,R17669,SKU033,2024-05-12,1,Damaged,Hyderabad
17669,R17670,SKU033,2024-05-12,1,Other,Hyderabad
17670,R17671,SKU034,2024-05-12,2,Wrong Item,Bangalore
17671,R17672,SKU034,2024-05-12,2,Late Delivery,Mumbai
17672,R17673,SKU034,2024-05-12,3,Damaged,Delhi
17673,R17674,SKU034,2024-05-12,1,Damaged,Bangalore
17674,R17675,SKU034,2024-05-12,1,Wrong Item,Mumbai
17675,R17676,SKU034,2024-05-12,2,Wrong Item,Hyderabad
17676,R17677,SKU034,2024-05-12,2,Other,Hyderabad
17677,R17678,SKU034,2024-05-12,3,Damaged,Chennai
17678,R17679,SKU034,2024-05-12,1,Damaged,Chennai
17679,R17680,SKU034,2024-05-12,1,Damaged,Chennai
17680,R17681,SKU034,2024-05-12,3,Other,Delhi
17681,R17682,SKU034,2024-05-12,2,Damaged,Delhi
17682,R17683,SKU034,2024-05-12,2,Wrong Item,Mumbai
17683,R17684,SKU034,2024-05-12,1,Late Delivery,Mumbai
17684,R17685,SKU034,2024-05-12,2,Late Delivery,Mumbai
17685,R17686,SKU034,2024-05-12,3,Damaged,Bangalore
17686,R17687,SKU034,2024-05-12,3,Wrong Item,Hyderabad
17687,R17688,SKU034,2024-05-12,3,Wrong Item,Mumbai
17688,R17689,SKU034,2024-05-12,3,Damaged,Delhi
17689,R17690,SKU034,2024-05-12,1,Damaged,Mumbai
17690,R17691,SKU034,2024-05-12,1,Wrong Item,Mumbai
17691,R17692,SKU034,2024-05-12,3,Late Delivery,Chennai
17692,R17693,SKU034,2024-05-12,2,Damaged,Bangalore
17693,R17694,SKU034,2024-05-12,1,Wrong Item,Chennai
17694,R17695,SKU035,2024-05-12,3,Late Delivery,Bangalore
17695,R17696,SKU035,2024-05-12,3,Damaged,Delhi
17696,R17697,SKU035,2024-05-12,2,Wrong Item,Hyderabad
17697,R17698,SKU035,2024-05-12,1,Wrong Item,Chennai
17698,R17699,SKU035,2024-05-12,2,Other,Hyderabad
17699,R17700,SKU035,2024-05-12,2,Other,Bangalore
17700,R17701,SKU035,2024-05-12,2,Damaged,Mumbai
17701,R17702,SKU035,2024-05-12,3,Other,Delhi
17702,R17703,SKU035,2024-05-12,2,Late Delivery,Chennai
17703,R17704,SKU035,2024-05-12,3,Damaged,Mumbai
17704,R17705,SKU035,2024-05-12,3,Late Delivery,Bangalore
17705,R17706,SKU035,2024-05-12,1,Other,Bangalore
17706,R17707,SKU035,2024-05-12,1,Other,Hyderabad
17707,R17708,SKU035,2024-05-12,2,Wrong Item,Mumbai
17708,R17709,SKU035,2024-05-12,2,Damaged,Mumbai
17709,R17710,SKU035,2024-05-12,2,Damaged,Delhi
17710,R17711,SKU035,2024-05-12,1,Wrong Item,Hyderabad
17711,R17712,SKU035,2024-05-12,2,Late Delivery,Bangalore
17712,R17713,SKU035,2024-05-12,2,Damaged,Mumbai
17713,R17714,SKU035,2024-05-12,3,Damaged,Mumbai
17714,R17715,SKU036,2024-05-12,1,Damaged,Delhi
17715,R17716,SKU036,2024-05-12,1,Damaged,Delhi
17716,R17717,SKU036,2024-05-12,1,Wrong Item,Hyderabad
17717,R17718,SKU036,2024-05-12,3,Wrong Item,Chennai
17718,R17719,SKU036,2024-05-12,3,Wrong Item,Bangalore
17719,R17720,SKU036,2024-05-12,3,Late Delivery,Delhi
17720,R17721,SKU036,2024-05-12,2,Wrong Item,Mumbai
17721,R17722,SKU036,2024-05-12,3,Wrong Item,Chennai
17722,R17723,SKU036,2024-05-12,3,Late Delivery,Mumbai
17723,R17724,SKU036,2024-05-12,1,Wrong Item,Mumbai
17724,R17725,SKU037,2024-05-12,3,Other,Delhi
17725,R17726,SKU037,2024-05-12,1,Damaged,Mumbai
17726,R17727,SKU037,2024-05-12,3,Other,Chennai
17727,R17728,SKU037,2024-05-12,1,Wrong Item,Delhi
17728,R17729,SKU037,2024-05-12,1,Damaged,Mumbai
17729,R17730,SKU037,2024-05-12,2,Wrong Item,Delhi
17730,R17731,SKU037,2024-05-12,1,Wrong Item,Hyderabad
17731,R17732,SKU037,2024-05-12,3,Other,Hyderabad
17732,R17733,SKU037,2024-05-12,1,Damaged,Delhi
17733,R17734,SKU037,2024-05-12,2,Late Delivery,Chennai
17734,R17735,SKU037,2024-05-12,3,Late Delivery,Hyderabad
17735,R17736,SKU037,2024-05-12,3,Wrong Item,Bangalore
17736,R17737,SKU037,2024-05-12,3,Other,Hyderabad
17737,R17738,SKU037,2024-05-12,3,Wrong Item,Bangalore
17738,R17739,SKU037,2024-05-12,1,Damaged,Delhi
17739,R17740,SKU038,2024-05-12,1,Damaged,Chennai
17740,R17741,SKU038,2024-05-12,2,Other,Chennai
17741,R17742,SKU038,2024-05-12,3,Wrong Item,Delhi
17742,R17743,SKU038,2024-05-12,1,Other,Bangalore
17743,R17744,SKU038,2024-05-12,1,Wrong Item,Bangalore
17744,R17745,SKU038,2024-05-12,3,Late Delivery,Bangalore
17745,R17746,SKU038,2024-05-12,3,Other,Bangalore
17746,R17747,SKU039,2024-05-12,1,Late Delivery,Bangalore
17747,R17748,SKU039,2024-05-12,2,Wrong Item,Delhi
17748,R17749,SKU039,2024-05-12,1,Late Delivery,Mumbai
17749,R17750,SKU039,2024-05-12,3,Other,Mumbai
17750,R17751,SKU039,2024-05-12,2,Damaged,Delhi
17751,R17752,SKU039,2024-05-12,1,Damaged,Delhi
17752,R17753,SKU039,2024-05-12,3,Damaged,Chennai
17753,R17754,SKU039,2024-05-12,3,Wrong Item,Bangalore
17754,R17755,SKU039,2024-05-12,1,Other,Chennai
17755,R17756,SKU039,2024-05-12,2,Late Delivery,Delhi
17756,R17757,SKU039,2024-05-12,3,Late Delivery,Bangalore
17757,R17758,SKU039,2024-05-12,2,Late Delivery,Mumbai
17758,R17759,SKU039,2024-05-12,2,Damaged,Hyderabad
17759,R17760,SKU039,2024-05-12,3,Late Delivery,Mumbai
17760,R17761,SKU039,2024-05-12,2,Damaged,Chennai
17761,R17762,SKU039,2024-05-12,3,Other,Delhi
17762,R17763,SKU039,2024-05-12,1,Wrong Item,Delhi
17763,R17764,SKU039,2024-05-12,2,Late Delivery,Mumbai
17764,R17765,SKU039,2024-05-12,1,Wrong Item,Mumbai
17765,R17766,SKU039,2024-05-12,2,Late Delivery,Mumbai
17766,R17767,SKU039,2024-05-12,2,Damaged,Hyderabad
17767,R17768,SKU039,2024-05-12,3,Wrong Item,Hyderabad
17768,R17769,SKU039,2024-05-12,1,Damaged,Hyderabad
17769,R17770,SKU040,2024-05-12,2,Other,Mumbai
17770,R17771,SKU040,2024-05-12,1,Late Delivery,Mumbai
17771,R17772,SKU040,2024-05-12,1,Wrong Item,Chennai
17772,R17773,SKU040,2024-05-12,2,Wrong Item,Delhi
17773,R17774,SKU040,2024-05-12,1,Late Delivery,Chennai
17774,R17775,SKU040,2024-05-12,3,Wrong Item,Delhi
17775,R17776,SKU040,2024-05-12,2,Other,Delhi
17776,R17777,SKU040,2024-05-12,1,Damaged,Hyderabad
17777,R17778,SKU040,2024-05-12,1,Other,Chennai
17778,R17779,SKU040,2024-05-12,3,Wrong Item,Bangalore
17779,R17780,SKU040,2024-05-12,2,Other,Hyderabad
17780,R17781,SKU040,2024-05-12,1,Wrong Item,Hyderabad
17781,R17782,SKU040,2024-05-12,3,Wrong Item,Delhi
17782,R17783,SKU040,2024-05-12,1,Damaged,Delhi
17783,R17784,SKU040,2024-05-12,1,Other,Mumbai
17784,R17785,SKU040,2024-05-12,2,Other,Delhi
17785,R17786,SKU040,2024-05-12,2,Other,Bangalore
17786,R17787,SKU040,2024-05-12,2,Other,Delhi
17787,R17788,SKU040,2024-05-12,1,Damaged,Chennai
17788,R17789,SKU040,2024-05-12,2,Wrong Item,Bangalore
17789,R17790,SKU040,2024-05-12,1,Other,Chennai
17790,R17791,SKU041,2024-05-12,2,Damaged,Chennai
17791,R17792,SKU041,2024-05-12,2,Late Delivery,Bangalore
17792,R17793,SKU041,2024-05-12,3,Other,Mumbai
17793,R17794,SKU041,2024-05-12,2,Wrong Item,Chennai
17794,R17795,SKU041,2024-05-12,1,Other,Chennai
17795,R17796,SKU041,2024-05-12,3,Other,Chennai
17796,R17797,SKU041,2024-05-12,2,Late Delivery,Chennai
17797,R17798,SKU041,2024-05-12,1,Damaged,Hyderabad
17798,R17799,SKU041,2024-05-12,2,Wrong Item,Chennai
17799,R17800,SKU041,2024-05-12,3,Late Delivery,Delhi
17800,R17801,SKU041,2024-05-12,2,Other,Bangalore
17801,R17802,SKU041,2024-05-12,1,Other,Chennai
17802,R17803,SKU041,2024-05-12,3,Late Delivery,Chennai
17803,R17804,SKU041,2024-05-12,2,Wrong Item,Mumbai
17804,R17805,SKU041,2024-05-12,2,Wrong Item,Bangalore
17805,R17806,SKU041,2024-05-12,1,Late Delivery,Delhi
17806,R17807,SKU041,2024-05-12,1,Other,Bangalore
17807,R17808,SKU041,2024-05-12,1,Damaged,Mumbai
17808,R17809,SKU041,2024-05-12,2,Late Delivery,Hyderabad
17809,R17810,SKU041,2024-05-12,3,Late Delivery,Bangalore
17810,R17811,SKU041,2024-05-12,1,Late Delivery,Hyderabad
17811,R17812,SKU041,2024-05-12,1,Wrong Item,Chennai
17812,R17813,SKU041,2024-05-12,3,Wrong Item,Bangalore
17813,R17814,SKU041,2024-05-12,3,Damaged,Hyderabad
17814,R17815,SKU041,2024-05-12,1,Other,Bangalore
17815,R17816,SKU041,2024-05-12,3,Damaged,Bangalore
17816,R17817,SKU041,2024-05-12,1,Late Delivery,Hyderabad
17817,R17818,SKU042,2024-05-12,2,Late Delivery,Mumbai
17818,R17819,SKU042,2024-05-12,3,Late Delivery,Delhi
17819,R17820,SKU042,2024-05-12,1,Other,Bangalore
17820,R17821,SKU042,2024-05-12,3,Damaged,Delhi
17821,R17822,SKU042,2024-05-12,3,Other,Bangalore
17822,R17823,SKU042,2024-05-12,3,Other,Delhi
17823,R17824,SKU042,2024-05-12,1,Other,Chennai
17824,R17825,SKU042,2024-05-12,3,Wrong Item,Bangalore
17825,R17826,SKU043,2024-05-12,2,Late Delivery,Delhi
17826,R17827,SKU043,2024-05-12,2,Damaged,Bangalore
17827,R17828,SKU043,2024-05-12,1,Other,Bangalore
17828,R17829,SKU043,2024-05-12,2,Other,Mumbai
17829,R17830,SKU043,2024-05-12,2,Late Delivery,Delhi
17830,R17831,SKU043,2024-05-12,2,Late Delivery,Chennai
17831,R17832,SKU043,2024-05-12,2,Other,Bangalore
17832,R17833,SKU043,2024-05-12,1,Wrong Item,Delhi
17833,R17834,SKU043,2024-05-12,3,Other,Bangalore
17834,R17835,SKU043,2024-05-12,2,Late Delivery,Hyderabad
17835,R17836,SKU043,2024-05-12,3,Late Delivery,Mumbai
17836,R17837,SKU043,2024-05-12,3,Other,Delhi
17837,R17838,SKU043,2024-05-12,2,Damaged,Hyderabad
17838,R17839,SKU043,2024-05-12,1,Late Delivery,Hyderabad
17839,R17840,SKU043,2024-05-12,2,Wrong Item,Chennai
17840,R17841,SKU043,2024-05-12,1,Damaged,Delhi
17841,R17842,SKU043,2024-05-12,2,Other,Hyderabad
17842,R17843,SKU043,2024-05-12,3,Late Delivery,Mumbai
17843,R17844,SKU043,2024-05-12,3,Other,Delhi
17844,R17845,SKU044,2024-05-12,2,Damaged,Hyderabad
17845,R17846,SKU044,2024-05-12,1,Late Delivery,Bangalore
17846,R17847,SKU044,2024-05-12,3,Damaged,Hyderabad
17847,R17848,SKU044,2024-05-12,1,Wrong Item,Chennai
17848,R17849,SKU044,2024-05-12,1,Other,Hyderabad
17849,R17850,SKU044,2024-05-12,1,Other,Hyderabad
17850,R17851,SKU044,2024-05-12,2,Damaged,Bangalore
17851,R17852,SKU044,2024-05-12,1,Damaged,Bangalore
17852,R17853,SKU044,2024-05-12,2,Wrong Item,Hyderabad
17853,R17854,SKU044,2024-05-12,2,Late Delivery,Delhi
17854,R17855,SKU044,2024-05-12,3,Other,Hyderabad
17855,R17856,SKU044,2024-05-12,2,Late Delivery,Chennai
17856,R17857,SKU044,2024-05-12,1,Other,Chennai
17857,R17858,SKU044,2024-05-12,3,Other,Mumbai
17858,R17859,SKU044,2024-05-12,3,Late Delivery,Chennai
17859,R17860,SKU044,2024-05-12,2,Damaged,Bangalore
17860,R17861,SKU044,2024-05-12,2,Wrong Item,Bangalore
17861,R17862,SKU044,2024-05-12,1,Other,Delhi
17862,R17863,SKU044,2024-05-12,3,Wrong Item,Chennai
17863,R17864,SKU044,2024-05-12,1,Damaged,Bangalore
17864,R17865,SKU044,2024-05-12,2,Wrong Item,Mumbai
17865,R17866,SKU045,2024-05-12,3,Late Delivery,Mumbai
17866,R17867,SKU045,2024-05-12,1,Wrong Item,Bangalore
17867,R17868,SKU045,2024-05-12,2,Damaged,Mumbai
17868,R17869,SKU045,2024-05-12,3,Other,Hyderabad
17869,R17870,SKU045,2024-05-12,3,Late Delivery,Chennai
17870,R17871,SKU045,2024-05-12,3,Other,Mumbai
17871,R17872,SKU045,2024-05-12,3,Wrong Item,Bangalore
17872,R17873,SKU045,2024-05-12,3,Late Delivery,Bangalore
17873,R17874,SKU045,2024-05-12,3,Other,Delhi
17874,R17875,SKU045,2024-05-12,1,Late Delivery,Hyderabad
17875,R17876,SKU045,2024-05-12,3,Wrong Item,Mumbai
17876,R17877,SKU045,2024-05-12,2,Damaged,Chennai
17877,R17878,SKU045,2024-05-12,2,Wrong Item,Delhi
17878,R17879,SKU045,2024-05-12,2,Damaged,Chennai
17879,R17880,SKU046,2024-05-12,2,Wrong Item,Bangalore
17880,R17881,SKU046,2024-05-12,2,Other,Mumbai
17881,R17882,SKU046,2024-05-12,1,Wrong Item,Bangalore
17882,R17883,SKU046,2024-05-12,1,Late Delivery,Delhi
17883,R17884,SKU046,2024-05-12,2,Other,Hyderabad
17884,R17885,SKU046,2024-05-12,3,Other,Mumbai
17885,R17886,SKU046,2024-05-12,3,Wrong Item,Chennai
17886,R17887,SKU046,2024-05-12,3,Wrong Item,Chennai
17887,R17888,SKU046,2024-05-12,2,Wrong Item,Bangalore
17888,R17889,SKU046,2024-05-12,2,Late Delivery,Hyderabad
17889,R17890,SKU046,2024-05-12,3,Other,Mumbai
17890,R17891,SKU046,2024-05-12,1,Late Delivery,Hyderabad
17891,R17892,SKU046,2024-05-12,1,Other,Bangalore
17892,R17893,SKU046,2024-05-12,2,Wrong Item,Bangalore
17893,R17894,SKU046,2024-05-12,3,Other,Chennai
17894,R17895,SKU046,2024-05-12,3,Other,Chennai
17895,R17896,SKU046,2024-05-12,3,Damaged,Bangalore
